"Flat 8,29/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5880000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,29/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5880000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,29/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5880000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 4,30/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",6140000.0,444.0,325.0,35.0,10 Oct 2018
"Flat 6,30/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",8550000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 8,30/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5920000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,30/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5920000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,30/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5920000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 2,31/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5550000.0,399.0,304.0,35.0,10 Oct 2018
"Flat 5,31/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",8370000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 6,31/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",8610000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 8,31/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5960000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,31/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5960000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,31/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5960000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 1,32/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5620000.0,399.0,304.0,35.0,10 Oct 2018
"Flat 4,32/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",6230000.0,444.0,325.0,35.0,10 Oct 2018
"Flat 5,32/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",8430000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 6,32/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",8670000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 8,32/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",6000000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,32/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",6000000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 1,33/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5910000.0,399.0,304.0,35.0,10 Oct 2018
"Flat 2,33/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5880000.0,399.0,304.0,35.0,10 Oct 2018
"Flat 3,33/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",6270000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 4,33/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",6570000.0,444.0,325.0,35.0,10 Oct 2018
"Flat 6,33/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",9150000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 7,33/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",9350000.0,589.0,454.0,35.0,10 Oct 2018
"Flat 8,33/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",6350000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,33/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",6350000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,33/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",6350000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,33/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",6350000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,33/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",6350000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 8,33/F,Block/Tower B,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",6350000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 1,5/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",4670000.0,405.0,304.0,35.0,10 Oct 2018
"Flat 2,5/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7070000.0,579.0,440.0,35.0,10 Oct 2018
"Flat 3,5/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7130000.0,584.0,460.0,35.0,10 Oct 2018
"Flat 4,5/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5250000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 5,5/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7330000.0,589.0,450.0,35.0,10 Oct 2018
"Flat 6,5/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7080000.0,602.0,450.0,35.0,10 Oct 2018
"Flat 6,5/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7080000.0,602.0,450.0,35.0,10 Oct 2018
"Flat 6,5/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7080000.0,602.0,450.0,35.0,10 Oct 2018
"Flat 6,5/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7080000.0,602.0,450.0,35.0,10 Oct 2018
"Flat 6,5/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7080000.0,602.0,450.0,35.0,10 Oct 2018
"Flat 1,9/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",4630000.0,391.0,304.0,35.0,10 Oct 2018
"Flat 2,9/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7270000.0,579.0,440.0,35.0,10 Oct 2018
"Flat 3,9/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7330000.0,584.0,460.0,35.0,10 Oct 2018
"Flat 4,9/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",5400000.0,422.0,325.0,35.0,10 Oct 2018
"Flat 5,9/F,Block/Tower A,Abba House,Aberdeen/Ap Lei Chau,Hong Kong",7530000.0,589.0,450.0,35.0,10 Oct 2018
